date,region,type_name,sum,mean,min,max
2024-09-17T10,PJM,Hydro,209.0,209.0,209.0,209.0
2024-09-17T10,PJM,Natural Gas,44916.0,44916.0,44916.0,44916.0
2024-09-17T10,PJM,Nuclear,31353.0,31353.0,31353.0,31353.0
2024-09-17T10,PJM,Wind,1285.0,1285.0,1285.0,1285.0
2024-09-17T11,MISO,Coal,18473.0,18473.0,18473.0,18473.0
2024-09-17T11,MISO,Hydro,291.0,291.0,291.0,291.0
2024-09-17T11,MISO,Natural Gas,25601.0,25601.0,25601.0,25601.0
2024-09-17T11,MISO,Nuclear,11468.0,11468.0,11468.0,11468.0
2024-09-17T11,MISO,Solar,39.0,39.0,39.0,39.0
2024-09-17T11,MISO,Wind,10782.0,10782.0,10782.0,10782.0
2024-09-17T11,PJM,Coal,9861.0,9861.0,9861.0,9861.0
2024-09-17T11,PJM,Hydro,209.0,209.0,209.0,209.0
2024-09-17T11,PJM,Natural Gas,47008.0,47008.0,47008.0,47008.0
2024-09-17T11,PJM,Nuclear,31345.0,31345.0,31345.0,31345.0
2024-09-17T11,PJM,Solar,12.0,12.0,12.0,12.0
2024-09-17T11,PJM,Wind,1175.0,1175.0,1175.0,1175.0
2024-09-17T12,MISO,Coal,20975.0,20975.0,20975.0,20975.0
2024-09-17T12,MISO,Hydro,289.0,289.0,289.0,289.0
2024-09-17T12,MISO,Natural Gas,27430.0,27430.0,27430.0,27430.0
2024-09-17T12,MISO,Nuclear,11476.0,11476.0,11476.0,11476.0
2024-09-17T12,MISO,Solar,44.0,44.0,44.0,44.0
2024-09-17T12,MISO,Wind,10183.0,10183.0,10183.0,10183.0
2024-09-17T12,PJM,Coal,9793.0,9793.0,9793.0,9793.0
2024-09-17T12,PJM,Hydro,208.0,208.0,208.0,208.0
2024-09-17T12,PJM,Natural Gas,47528.0,47528.0,47528.0,47528.0
2024-09-17T12,PJM,Nuclear,31335.0,31335.0,31335.0,31335.0
2024-09-17T12,PJM,Solar,489.0,489.0,489.0,489.0
2024-09-17T12,PJM,Wind,1363.0,1363.0,1363.0,1363.0
2024-09-17T13,MISO,Coal,21580.0,21580.0,21580.0,21580.0
2024-09-17T13,MISO,Hydro,289.0,289.0,289.0,289.0
2024-09-17T13,MISO,Natural Gas,27340.0,27340.0,27340.0,27340.0
2024-09-17T13,MISO,Nuclear,11475.0,11475.0,11475.0,11475.0
2024-09-17T13,MISO,Solar,1038.0,1038.0,1038.0,1038.0
2024-09-17T13,MISO,Wind,9494.0,9494.0,9494.0,9494.0
2024-09-17T13,PJM,Coal,9792.0,9792.0,9792.0,9792.0
2024-09-17T13,PJM,Hydro,709.0,709.0,709.0,709.0
2024-09-17T13,PJM,Natural Gas,47328.0,47328.0,47328.0,47328.0
2024-09-17T13,PJM,Nuclear,31320.0,31320.0,31320.0,31320.0
2024-09-17T13,PJM,Solar,1360.0,1360.0,1360.0,1360.0
2024-09-17T13,PJM,Wind,1236.0,1236.0,1236.0,1236.0
2024-09-17T14,MISO,Coal,21530.0,21530.0,21530.0,21530.0
2024-09-17T14,MISO,Hydro,292.0,292.0,292.0,292.0
2024-09-17T14,MISO,Natural Gas,27901.0,27901.0,27901.0,27901.0
2024-09-17T14,MISO,Nuclear,11468.0,11468.0,11468.0,11468.0
2024-09-17T14,MISO,Solar,4067.0,4067.0,4067.0,4067.0
2024-09-17T14,MISO,Wind,7868.0,7868.0,7868.0,7868.0
2024-09-17T14,PJM,Coal,10060.0,10060.0,10060.0,10060.0
2024-09-17T14,PJM,Hydro,680.0,680.0,680.0,680.0
2024-09-17T14,PJM,Natural Gas,48214.0,48214.0,48214.0,48214.0
2024-09-17T14,PJM,Nuclear,31300.0,31300.0,31300.0,31300.0
2024-09-17T14,PJM,Solar,2117.0,2117.0,2117.0,2117.0
2024-09-17T14,PJM,Wind,1054.0,1054.0,1054.0,1054.0
2024-09-17T15,MISO,Coal,22828.0,22828.0,22828.0,22828.0
2024-09-17T15,MISO,Hydro,294.0,294.0,294.0,294.0
2024-09-17T15,MISO,Natural Gas,28888.0,28888.0,28888.0,28888.0
2024-09-17T15,MISO,Nuclear,11463.0,11463.0,11463.0,11463.0
2024-09-17T15,MISO,Solar,5371.0,5371.0,5371.0,5371.0
2024-09-17T15,MISO,Wind,6878.0,6878.0,6878.0,6878.0
2024-09-17T15,PJM,Coal,10165.0,10165.0,10165.0,10165.0
2024-09-17T15,PJM,Hydro,539.0,539.0,539.0,539.0
2024-09-17T15,PJM,Natural Gas,50102.0,50102.0,50102.0,50102.0
2024-09-17T15,PJM,Nuclear,31262.0,31262.0,31262.0,31262.0
2024-09-17T15,PJM,Solar,2686.0,2686.0,2686.0,2686.0
2024-09-17T15,PJM,Wind,916.0,916.0,916.0,916.0
2024-09-17T16,MISO,Coal,23575.0,23575.0,23575.0,23575.0
2024-09-17T16,MISO,Hydro,294.0,294.0,294.0,294.0
2024-09-17T16,MISO,Natural Gas,30310.0,30310.0,30310.0,30310.0
2024-09-17T16,MISO,Nuclear,11459.0,11459.0,11459.0,11459.0
2024-09-17T16,MISO,Solar,5763.0,5763.0,5763.0,5763.0
2024-09-17T16,MISO,Wind,7793.0,7793.0,7793.0,7793.0
2024-09-17T16,PJM,Coal,10861.0,10861.0,10861.0,10861.0
2024-09-17T16,PJM,Hydro,1536.0,1536.0,1536.0,1536.0
2024-09-17T16,PJM,Natural Gas,50809.0,50809.0,50809.0,50809.0
2024-09-17T16,PJM,Nuclear,31263.0,31263.0,31263.0,31263.0
2024-09-17T16,PJM,Solar,3392.0,3392.0,3392.0,3392.0
2024-09-17T16,PJM,Wind,1189.0,1189.0,1189.0,1189.0
2024-09-17T17,MISO,Coal,24764.0,24764.0,24764.0,24764.0
2024-09-17T17,MISO,Hydro,350.0,350.0,350.0,350.0
2024-09-17T17,MISO,Natural Gas,31708.0,31708.0,31708.0,31708.0
2024-09-17T17,MISO,Nuclear,11449.0,11449.0,11449.0,11449.0
2024-09-17T17,MISO,Solar,5924.0,5924.0,5924.0,5924.0
2024-09-17T17,MISO,Wind,8801.0,8801.0,8801.0,8801.0
2024-09-17T17,PJM,Coal,11228.0,11228.0,11228.0,11228.0
2024-09-17T17,PJM,Hydro,1780.0,1780.0,1780.0,1780.0
2024-09-17T17,PJM,Natural Gas,52243.0,52243.0,52243.0,52243.0
2024-09-17T17,PJM,Nuclear,31253.0,31253.0,31253.0,31253.0
2024-09-17T17,PJM,Solar,3532.0,3532.0,3532.0,3532.0
2024-09-17T17,PJM,Wind,1060.0,1060.0,1060.0,1060.0
2024-09-17T18,MISO,Coal,25072.0,25072.0,25072.0,25072.0
2024-09-17T18,MISO,Hydro,697.0,697.0,697.0,697.0
2024-09-17T18,MISO,Natural Gas,33874.0,33874.0,33874.0,33874.0
2024-09-17T18,MISO,Nuclear,11447.0,11447.0,11447.0,11447.0
2024-09-17T18,MISO,Solar,5862.0,5862.0,5862.0,5862.0
2024-09-17T18,MISO,Wind,10199.0,10199.0,10199.0,10199.0
2024-09-17T18,PJM,Coal,11653.0,11653.0,11653.0,11653.0
2024-09-17T18,PJM,Hydro,2106.0,2106.0,2106.0,2106.0
2024-09-17T18,PJM,Natural Gas,53124.0,53124.0,53124.0,53124.0
2024-09-17T18,PJM,Nuclear,31224.0,31224.0,31224.0,31224.0
2024-09-17T18,PJM,Solar,3530.0,3530.0,3530.0,3530.0
2024-09-17T18,PJM,Wind,903.0,903.0,903.0,903.0
2024-09-17T19,MISO,Coal,25271.0,25271.0,25271.0,25271.0
2024-09-17T19,MISO,Hydro,1967.0,1967.0,1967.0,1967.0
2024-09-17T19,MISO,Natural Gas,35378.0,35378.0,35378.0,35378.0
2024-09-17T19,MISO,Nuclear,11450.0,11450.0,11450.0,11450.0
2024-09-17T19,MISO,Solar,6029.0,6029.0,6029.0,6029.0
2024-09-17T19,MISO,Wind,10949.0,10949.0,10949.0,10949.0
2024-09-17T19,PJM,Coal,11670.0,11670.0,11670.0,11670.0
2024-09-17T19,PJM,Hydro,2537.0,2537.0,2537.0,2537.0
2024-09-17T19,PJM,Natural Gas,54251.0,54251.0,54251.0,54251.0
2024-09-17T19,PJM,Nuclear,31210.0,31210.0,31210.0,31210.0
2024-09-17T19,PJM,Solar,3161.0,3161.0,3161.0,3161.0
2024-09-17T19,PJM,Wind,912.0,912.0,912.0,912.0
2024-09-17T20,MISO,Coal,26034.0,26034.0,26034.0,26034.0
2024-09-17T20,MISO,Hydro,2320.0,2320.0,2320.0,2320.0
2024-09-17T20,MISO,Natural Gas,36966.0,36966.0,36966.0,36966.0
2024-09-17T20,MISO,Nuclear,11448.0,11448.0,11448.0,11448.0
2024-09-17T20,MISO,Solar,6129.0,6129.0,6129.0,6129.0
2024-09-17T20,MISO,Wind,11198.0,11198.0,11198.0,11198.0
2024-09-17T20,PJM,Coal,11578.0,11578.0,11578.0,11578.0
2024-09-17T20,PJM,Hydro,3451.0,3451.0,3451.0,3451.0
2024-09-17T20,PJM,Natural Gas,55831.0,55831.0,55831.0,55831.0
2024-09-17T20,PJM,Nuclear,31200.0,31200.0,31200.0,31200.0
2024-09-17T20,PJM,Solar,2315.0,2315.0,2315.0,2315.0
2024-09-17T20,PJM,Wind,850.0,850.0,850.0,850.0
2024-09-17T21,MISO,Coal,26751.0,26751.0,26751.0,26751.0
2024-09-17T21,MISO,Hydro,2594.0,2594.0,2594.0,2594.0
2024-09-17T21,MISO,Natural Gas,38633.0,38633.0,38633.0,38633.0
2024-09-17T21,MISO,Nuclear,11441.0,11441.0,11441.0,11441.0
2024-09-17T21,MISO,Solar,5965.0,5965.0,5965.0,5965.0
2024-09-17T21,MISO,Wind,11389.0,11389.0,11389.0,11389.0
2024-09-17T21,PJM,Coal,11519.0,11519.0,11519.0,11519.0
2024-09-17T21,PJM,Hydro,3661.0,3661.0,3661.0,3661.0
2024-09-17T21,PJM,Natural Gas,56934.0,56934.0,56934.0,56934.0
2024-09-17T21,PJM,Nuclear,31207.0,31207.0,31207.0,31207.0
2024-09-17T21,PJM,Solar,1504.0,1504.0,1504.0,1504.0
2024-09-17T21,PJM,Wind,755.0,755.0,755.0,755.0
2024-09-17T22,MISO,Coal,27182.0,27182.0,27182.0,27182.0
2024-09-17T22,MISO,Hydro,2709.0,2709.0,2709.0,2709.0
2024-09-17T22,MISO,Natural Gas,39617.0,39617.0,39617.0,39617.0
2024-09-17T22,MISO,Nuclear,11439.0,11439.0,11439.0,11439.0
2024-09-17T22,MISO,Solar,5682.0,5682.0,5682.0,5682.0
2024-09-17T22,MISO,Wind,11473.0,11473.0,11473.0,11473.0
2024-09-17T22,PJM,Coal,11638.0,11638.0,11638.0,11638.0
2024-09-17T22,PJM,Hydro,3839.0,3839.0,3839.0,3839.0
2024-09-17T22,PJM,Natural Gas,57104.0,57104.0,57104.0,57104.0
2024-09-17T22,PJM,Nuclear,31209.0,31209.0,31209.0,31209.0
2024-09-17T22,PJM,Solar,605.0,605.0,605.0,605.0
2024-09-17T22,PJM,Wind,785.0,785.0,785.0,785.0
2024-09-17T23,MISO,Coal,27700.0,27700.0,27700.0,27700.0
2024-09-17T23,MISO,Hydro,2656.0,2656.0,2656.0,2656.0
2024-09-17T23,MISO,Natural Gas,39969.0,39969.0,39969.0,39969.0
2024-09-17T23,MISO,Nuclear,11438.0,11438.0,11438.0,11438.0
2024-09-17T23,MISO,Solar,3988.0,3988.0,3988.0,3988.0
2024-09-17T23,MISO,Wind,10920.0,10920.0,10920.0,10920.0
2024-09-17T23,PJM,Coal,12015.0,12015.0,12015.0,12015.0
2024-09-17T23,PJM,Hydro,3926.0,3926.0,3926.0,3926.0
2024-09-17T23,PJM,Natural Gas,57131.0,57131.0,57131.0,57131.0
2024-09-17T23,PJM,Nuclear,31210.0,31210.0,31210.0,31210.0
2024-09-17T23,PJM,Solar,50.0,50.0,50.0,50.0
2024-09-17T23,PJM,Wind,1168.0,1168.0,1168.0,1168.0
2024-09-18T00,MISO,Coal,27918.0,27918.0,27918.0,27918.0
2024-09-18T00,MISO,Hydro,2655.0,2655.0,2655.0,2655.0
2024-09-18T00,MISO,Natural Gas,39671.0,39671.0,39671.0,39671.0
2024-09-18T00,MISO,Nuclear,11430.0,11430.0,11430.0,11430.0
2024-09-18T00,MISO,Solar,1094.0,1094.0,1094.0,1094.0
2024-09-18T00,MISO,Wind,10303.0,10303.0,10303.0,10303.0
2024-09-18T00,PJM,Coal,12005.0,12005.0,12005.0,12005.0
2024-09-18T00,PJM,Hydro,3427.0,3427.0,3427.0,3427.0
2024-09-18T00,PJM,Natural Gas,55003.0,55003.0,55003.0,55003.0
2024-09-18T00,PJM,Nuclear,31227.0,31227.0,31227.0,31227.0
2024-09-18T00,PJM,Wind,1818.0,1818.0,1818.0,1818.0
2024-09-18T01,MISO,Coal,27832.0,27832.0,27832.0,27832.0
2024-09-18T01,MISO,Hydro,2432.0,2432.0,2432.0,2432.0
2024-09-18T01,MISO,Natural Gas,38414.0,38414.0,38414.0,38414.0
2024-09-18T01,MISO,Nuclear,11432.0,11432.0,11432.0,11432.0
2024-09-18T01,MISO,Solar,86.0,86.0,86.0,86.0
2024-09-18T01,MISO,Wind,11046.0,11046.0,11046.0,11046.0
2024-09-18T01,PJM,Coal,11286.0,11286.0,11286.0,11286.0
2024-09-18T01,PJM,Hydro,1726.0,1726.0,1726.0,1726.0
2024-09-18T01,PJM,Natural Gas,52217.0,52217.0,52217.0,52217.0
2024-09-18T01,PJM,Nuclear,31227.0,31227.0,31227.0,31227.0
2024-09-18T01,PJM,Wind,2827.0,2827.0,2827.0,2827.0
2024-09-18T02,MISO,Coal,26881.0,26881.0,26881.0,26881.0
2024-09-18T02,MISO,Hydro,1012.0,1012.0,1012.0,1012.0
2024-09-18T02,MISO,Natural Gas,35064.0,35064.0,35064.0,35064.0
2024-09-18T02,MISO,Nuclear,11438.0,11438.0,11438.0,11438.0
2024-09-18T02,MISO,Solar,79.0,79.0,79.0,79.0
2024-09-18T02,MISO,Wind,13213.0,13213.0,13213.0,13213.0
2024-09-18T02,PJM,Coal,10920.0,10920.0,10920.0,10920.0
2024-09-18T02,PJM,Hydro,186.0,186.0,186.0,186.0
2024-09-18T02,PJM,Natural Gas,48664.0,48664.0,48664.0,48664.0
2024-09-18T02,PJM,Nuclear,31204.0,31204.0,31204.0,31204.0
2024-09-18T02,PJM,Wind,3380.0,3380.0,3380.0,3380.0
2024-09-18T03,MISO,Coal,24019.0,24019.0,24019.0,24019.0
2024-09-18T03,MISO,Hydro,408.0,408.0,408.0,408.0
2024-09-18T03,MISO,Natural Gas,31176.0,31176.0,31176.0,31176.0
2024-09-18T03,MISO,Nuclear,11438.0,11438.0,11438.0,11438.0
2024-09-18T03,MISO,Solar,79.0,79.0,79.0,79.0
2024-09-18T03,MISO,Wind,14359.0,14359.0,14359.0,14359.0
2024-09-18T03,PJM,Coal,9687.0,9687.0,9687.0,9687.0
2024-09-18T03,PJM,Hydro,143.0,143.0,143.0,143.0
2024-09-18T03,PJM,Natural Gas,46273.0,46273.0,46273.0,46273.0
2024-09-18T03,PJM,Nuclear,31237.0,31237.0,31237.0,31237.0
2024-09-18T03,PJM,Wind,3094.0,3094.0,3094.0,3094.0
2024-09-18T04,MISO,Coal,21432.0,21432.0,21432.0,21432.0
2024-09-18T04,MISO,Hydro,384.0,384.0,384.0,384.0
2024-09-18T04,MISO,Natural Gas,28938.0,28938.0,28938.0,28938.0
2024-09-18T04,MISO,Nuclear,11445.0,11445.0,11445.0,11445.0
2024-09-18T04,MISO,Solar,79.0,79.0,79.0,79.0
2024-09-18T04,MISO,Wind,14972.0,14972.0,14972.0,14972.0
2024-09-18T04,PJM,Coal,9791.0,9791.0,9791.0,9791.0
2024-09-18T04,PJM,Hydro,172.0,172.0,172.0,172.0
2024-09-18T04,PJM,Natural Gas,42260.0,42260.0,42260.0,42260.0
2024-09-18T04,PJM,Nuclear,31495.0,31495.0,31495.0,31495.0
2024-09-18T04,PJM,Wind,2979.0,2979.0,2979.0,2979.0
2024-09-18T05,MISO,Coal,18729.0,18729.0,18729.0,18729.0
2024-09-18T05,MISO,Hydro,382.0,382.0,382.0,382.0
2024-09-18T05,MISO,Natural Gas,26530.0,26530.0,26530.0,26530.0
2024-09-18T05,MISO,Nuclear,11444.0,11444.0,11444.0,11444.0
2024-09-18T05,MISO,Solar,78.0,78.0,78.0,78.0
2024-09-18T05,MISO,Wind,15526.0,15526.0,15526.0,15526.0
2024-09-18T05,PJM,Coal,8635.0,8635.0,8635.0,8635.0
2024-09-18T05,PJM,Hydro,144.0,144.0,144.0,144.0
2024-09-18T05,PJM,Natural Gas,41158.0,41158.0,41158.0,41158.0
2024-09-18T05,PJM,Nuclear,31272.0,31272.0,31272.0,31272.0
2024-09-18T05,PJM,Solar,8.0,8.0,8.0,8.0
2024-09-18T05,PJM,Wind,2449.0,2449.0,2449.0,2449.0
2024-09-18T06,MISO,Coal,16997.0,16997.0,16997.0,16997.0
2024-09-18T06,MISO,Hydro,368.0,368.0,368.0,368.0
2024-09-18T06,MISO,Natural Gas,23485.0,23485.0,23485.0,23485.0
2024-09-18T06,MISO,Nuclear,11444.0,11444.0,11444.0,11444.0
2024-09-18T06,MISO,Solar,79.0,79.0,79.0,79.0
2024-09-18T06,MISO,Wind,15722.0,15722.0,15722.0,15722.0
2024-09-18T06,PJM,Coal,7967.0,7967.0,7967.0,7967.0
2024-09-18T06,PJM,Hydro,143.0,143.0,143.0,143.0
2024-09-18T06,PJM,Natural Gas,39834.0,39834.0,39834.0,39834.0
2024-09-18T06,PJM,Nuclear,31288.0,31288.0,31288.0,31288.0
2024-09-18T06,PJM,Solar,8.0,8.0,8.0,8.0
2024-09-18T06,PJM,Wind,2092.0,2092.0,2092.0,2092.0
2024-09-18T07,MISO,Coal,15932.0,15932.0,15932.0,15932.0
2024-09-18T07,MISO,Hydro,362.0,362.0,362.0,362.0
2024-09-18T07,MISO,Natural Gas,22017.0,22017.0,22017.0,22017.0
2024-09-18T07,MISO,Nuclear,11446.0,11446.0,11446.0,11446.0
2024-09-18T07,MISO,Solar,79.0,79.0,79.0,79.0
2024-09-18T07,MISO,Wind,15345.0,15345.0,15345.0,15345.0
2024-09-18T07,PJM,Coal,7805.0,7805.0,7805.0,7805.0
2024-09-18T07,PJM,Hydro,173.0,173.0,173.0,173.0
2024-09-18T07,PJM,Natural Gas,39106.0,39106.0,39106.0,39106.0
2024-09-18T07,PJM,Nuclear,31298.0,31298.0,31298.0,31298.0
2024-09-18T07,PJM,Solar,8.0,8.0,8.0,8.0
2024-09-18T07,PJM,Wind,1700.0,1700.0,1700.0,1700.0
2024-09-18T08,MISO,Coal,14942.0,14942.0,14942.0,14942.0
2024-09-18T08,MISO,Hydro,359.0,359.0,359.0,359.0
2024-09-18T08,MISO,Natural Gas,21385.0,21385.0,21385.0,21385.0
2024-09-18T08,MISO,Nuclear,11447.0,11447.0,11447.0,11447.0
2024-09-18T08,MISO,Solar,79.0,79.0,79.0,79.0
2024-09-18T08,MISO,Wind,14541.0,14541.0,14541.0,14541.0
2024-09-18T08,PJM,Coal,7822.0,7822.0,7822.0,7822.0
2024-09-18T08,PJM,Hydro,182.0,182.0,182.0,182.0
2024-09-18T08,PJM,Natural Gas,39985.0,39985.0,39985.0,39985.0
2024-09-18T08,PJM,Nuclear,31312.0,31312.0,31312.0,31312.0
2024-09-18T08,PJM,Solar,8.0,8.0,8.0,8.0
2024-09-18T08,PJM,Wind,1298.0,1298.0,1298.0,1298.0
2024-09-18T09,MISO,Coal,14384.0,14384.0,14384.0,14384.0
2024-09-18T09,MISO,Hydro,359.0,359.0,359.0,359.0
2024-09-18T09,MISO,Natural Gas,21287.0,21287.0,21287.0,21287.0
2024-09-18T09,MISO,Nuclear,11444.0,11444.0,11444.0,11444.0
2024-09-18T09,MISO,Solar,80.0,80.0,80.0,80.0
2024-09-18T09,MISO,Wind,13918.0,13918.0,13918.0,13918.0
2024-09-18T09,PJM,Coal,7898.0,7898.0,7898.0,7898.0
2024-09-18T09,PJM,Hydro,187.0,187.0,187.0,187.0
2024-09-18T09,PJM,Natural Gas,42838.0,42838.0,42838.0,42838.0
2024-09-18T09,PJM,Nuclear,31294.0,31294.0,31294.0,31294.0
2024-09-18T09,PJM,Solar,8.0,8.0,8.0,8.0
2024-09-18T09,PJM,Wind,1027.0,1027.0,1027.0,1027.0
2024-09-18T10,MISO,Coal,14934.0,14934.0,14934.0,14934.0
2024-09-18T10,MISO,Hydro,343.0,343.0,343.0,343.0
2024-09-18T10,MISO,Natural Gas,23094.0,23094.0,23094.0,23094.0
2024-09-18T10,MISO,Nuclear,11446.0,11446.0,11446.0,11446.0
2024-09-18T10,MISO,Solar,80.0,80.0,80.0,80.0
2024-09-18T10,MISO,Wind,13062.0,13062.0,13062.0,13062.0
2024-09-18T10,PJM,Coal,8625.0,8625.0,8625.0,8625.0
2024-09-18T10,PJM,Hydro,392.0,392.0,392.0,392.0
2024-09-18T10,PJM,Natural Gas,46492.0,46492.0,46492.0,46492.0
2024-09-18T10,PJM,Nuclear,31307.0,31307.0,31307.0,31307.0
2024-09-18T10,PJM,Wind,1019.0,1019.0,1019.0,1019.0
2024-09-18T11,MISO,Coal,16929.0,16929.0,16929.0,16929.0
2024-09-18T11,MISO,Hydro,311.0,311.0,311.0,311.0
2024-09-18T11,MISO,Natural Gas,25167.0,25167.0,25167.0,25167.0
2024-09-18T11,MISO,Nuclear,11449.0,11449.0,11449.0,11449.0
2024-09-18T11,MISO,Solar,80.0,80.0,80.0,80.0
2024-09-18T11,MISO,Wind,11873.0,11873.0,11873.0,11873.0
2024-09-18T11,PJM,Coal,9807.0,9807.0,9807.0,9807.0
2024-09-18T11,PJM,Hydro,432.0,432.0,432.0,432.0
2024-09-18T11,PJM,Natural Gas,47918.0,47918.0,47918.0,47918.0
2024-09-18T11,PJM,Nuclear,31309.0,31309.0,31309.0,31309.0
2024-09-18T11,PJM,Solar,48.0,48.0,48.0,48.0
2024-09-18T11,PJM,Wind,744.0,744.0,744.0,744.0
2024-09-18T12,MISO,Coal,19813.0,19813.0,19813.0,19813.0
2024-09-18T12,MISO,Hydro,296.0,296.0,296.0,296.0
2024-09-18T12,MISO,Natural Gas,27225.0,27225.0,27225.0,27225.0
2024-09-18T12,MISO,Nuclear,11457.0,11457.0,11457.0,11457.0
2024-09-18T12,MISO,Solar,82.0,82.0,82.0,82.0
2024-09-18T12,MISO,Wind,11107.0,11107.0,11107.0,11107.0
2024-09-18T12,PJM,Coal,9973.0,9973.0,9973.0,9973.0
2024-09-18T12,PJM,Hydro,451.0,451.0,451.0,451.0
2024-09-18T12,PJM,Natural Gas,47844.0,47844.0,47844.0,47844.0
2024-09-18T12,PJM,Nuclear,31304.0,31304.0,31304.0,31304.0
2024-09-18T12,PJM,Solar,973.0,973.0,973.0,973.0
2024-09-18T12,PJM,Wind,596.0,596.0,596.0,596.0
2024-09-18T13,MISO,Coal,20301.0,20301.0,20301.0,20301.0
2024-09-18T13,MISO,Hydro,292.0,292.0,292.0,292.0
2024-09-18T13,MISO,Natural Gas,26909.0,26909.0,26909.0,26909.0
2024-09-18T13,MISO,Nuclear,11459.0,11459.0,11459.0,11459.0
2024-09-18T13,MISO,Solar,1072.0,1072.0,1072.0,1072.0
2024-09-18T13,MISO,Wind,11338.0,11338.0,11338.0,11338.0
2024-09-18T13,PJM,Coal,10025.0,10025.0,10025.0,10025.0
2024-09-18T13,PJM,Hydro,957.0,957.0,957.0,957.0
2024-09-18T13,PJM,Natural Gas,48032.0,48032.0,48032.0,48032.0
2024-09-18T13,PJM,Nuclear,31315.0,31315.0,31315.0,31315.0
2024-09-18T13,PJM,Solar,2332.0,2332.0,2332.0,2332.0
2024-09-18T13,PJM,Wind,494.0,494.0,494.0,494.0
2024-09-18T14,MISO,Coal,19626.0,19626.0,19626.0,19626.0
2024-09-18T14,MISO,Hydro,274.0,274.0,274.0,274.0
2024-09-18T14,MISO,Natural Gas,27005.0,27005.0,27005.0,27005.0
2024-09-18T14,MISO,Nuclear,11453.0,11453.0,11453.0,11453.0
2024-09-18T14,MISO,Solar,4124.0,4124.0,4124.0,4124.0
2024-09-18T14,MISO,Wind,10196.0,10196.0,10196.0,10196.0
2024-09-18T14,PJM,Coal,10291.0,10291.0,10291.0,10291.0
2024-09-18T14,PJM,Hydro,923.0,923.0,923.0,923.0
2024-09-18T14,PJM,Natural Gas,48727.0,48727.0,48727.0,48727.0
2024-09-18T14,PJM,Nuclear,31349.0,31349.0,31349.0,31349.0
2024-09-18T14,PJM,Solar,3365.0,3365.0,3365.0,3365.0
2024-09-18T14,PJM,Wind,333.0,333.0,333.0,333.0
2024-09-18T15,MISO,Coal,21459.0,21459.0,21459.0,21459.0
2024-09-18T15,MISO,Hydro,273.0,273.0,273.0,273.0
2024-09-18T15,MISO,Natural Gas,28789.0,28789.0,28789.0,28789.0
2024-09-18T15,MISO,Nuclear,11446.0,11446.0,11446.0,11446.0
2024-09-18T15,MISO,Solar,5713.0,5713.0,5713.0,5713.0
2024-09-18T15,MISO,Wind,8103.0,8103.0,8103.0,8103.0
2024-09-18T15,PJM,Coal,10500.0,10500.0,10500.0,10500.0
2024-09-18T15,PJM,Hydro,464.0,464.0,464.0,464.0
2024-09-18T15,PJM,Natural Gas,50114.0,50114.0,50114.0,50114.0
2024-09-18T15,PJM,Nuclear,31359.0,31359.0,31359.0,31359.0
2024-09-18T15,PJM,Solar,4040.0,4040.0,4040.0,4040.0
2024-09-18T15,PJM,Wind,286.0,286.0,286.0,286.0
2024-09-18T16,MISO,Coal,23512.0,23512.0,23512.0,23512.0
2024-09-18T16,MISO,Hydro,276.0,276.0,276.0,276.0
2024-09-18T16,MISO,Natural Gas,30649.0,30649.0,30649.0,30649.0
2024-09-18T16,MISO,Nuclear,11436.0,11436.0,11436.0,11436.0
2024-09-18T16,MISO,Solar,6292.0,6292.0,6292.0,6292.0
2024-09-18T16,MISO,Wind,7291.0,7291.0,7291.0,7291.0
2024-09-18T16,PJM,Coal,10943.0,10943.0,10943.0,10943.0
2024-09-18T16,PJM,Hydro,1035.0,1035.0,1035.0,1035.0
2024-09-18T16,PJM,Natural Gas,52319.0,52319.0,52319.0,52319.0
2024-09-18T16,PJM,Nuclear,31366.0,31366.0,31366.0,31366.0
2024-09-18T16,PJM,Solar,4234.0,4234.0,4234.0,4234.0
2024-09-18T16,PJM,Wind,289.0,289.0,289.0,289.0
2024-09-18T17,MISO,Coal,25103.0,25103.0,25103.0,25103.0
2024-09-18T17,MISO,Hydro,339.0,339.0,339.0,339.0
2024-09-18T17,MISO,Natural Gas,33228.0,33228.0,33228.0,33228.0
2024-09-18T17,MISO,Nuclear,11430.0,11430.0,11430.0,11430.0
2024-09-18T17,MISO,Solar,6185.0,6185.0,6185.0,6185.0
2024-09-18T17,MISO,Wind,7163.0,7163.0,7163.0,7163.0
2024-09-18T17,PJM,Coal,10728.0,10728.0,10728.0,10728.0
2024-09-18T17,PJM,Hydro,2049.0,2049.0,2049.0,2049.0
2024-09-18T17,PJM,Natural Gas,53395.0,53395.0,53395.0,53395.0
2024-09-18T17,PJM,Nuclear,31363.0,31363.0,31363.0,31363.0
2024-09-18T17,PJM,Solar,4567.0,4567.0,4567.0,4567.0
2024-09-18T17,PJM,Wind,315.0,315.0,315.0,315.0
2024-09-18T18,MISO,Coal,25533.0,25533.0,25533.0,25533.0
2024-09-18T18,MISO,Hydro,898.0,898.0,898.0,898.0
2024-09-18T18,MISO,Natural Gas,35404.0,35404.0,35404.0,35404.0
2024-09-18T18,MISO,Nuclear,11418.0,11418.0,11418.0,11418.0
2024-09-18T18,MISO,Solar,6143.0,6143.0,6143.0,6143.0
2024-09-18T18,MISO,Wind,8064.0,8064.0,8064.0,8064.0
