date,region,fuel_type,type_name,total_generation,units
2024-10-01T09,PJM,COL,Coal,7640.0,megawatthours
2024-10-01T09,PJM,NG,Natural Gas,33810.0,megawatthours
2024-10-01T09,PJM,NUC,Nuclear,31422.0,megawatthours
2024-10-01T09,PJM,SUN,Solar,19.0,megawatthours
2024-10-01T09,PJM,WAT,Hydro,738.0,megawatthours
2024-10-01T09,PJM,WND,Wind,2287.0,megawatthours
2024-10-01T08,MISO,COL,Coal,14580.0,megawatthours
2024-10-01T08,MISO,NG,Natural Gas,19177.0,megawatthours
2024-10-01T08,MISO,NUC,Nuclear,10071.0,megawatthours
2024-10-01T08,MISO,SUN,Solar,52.0,megawatthours
2024-10-01T08,MISO,WAT,Hydro,477.0,megawatthours
2024-10-01T08,MISO,WND,Wind,15124.0,megawatthours
2024-10-01T08,PJM,COL,Coal,7476.0,megawatthours
2024-10-01T08,PJM,NG,Natural Gas,32166.0,megawatthours
2024-10-01T08,PJM,NUC,Nuclear,31459.0,megawatthours
2024-10-01T08,PJM,SUN,Solar,19.0,megawatthours
2024-10-01T08,PJM,WAT,Hydro,622.0,megawatthours
2024-10-01T08,PJM,WND,Wind,1681.0,megawatthours
2024-10-01T07,MISO,COL,Coal,15020.0,megawatthours
2024-10-01T07,MISO,NG,Natural Gas,19628.0,megawatthours
2024-10-01T07,MISO,NUC,Nuclear,10066.0,megawatthours
2024-10-01T07,MISO,SUN,Solar,52.0,megawatthours
2024-10-01T07,MISO,WAT,Hydro,475.0,megawatthours
2024-10-01T07,MISO,WND,Wind,15609.0,megawatthours
2024-10-01T07,PJM,COL,Coal,7752.0,megawatthours
2024-10-01T07,PJM,NG,Natural Gas,32146.0,megawatthours
2024-10-01T07,PJM,NUC,Nuclear,31426.0,megawatthours
2024-10-01T07,PJM,SUN,Solar,19.0,megawatthours
2024-10-01T07,PJM,WAT,Hydro,620.0,megawatthours
2024-10-01T07,PJM,WND,Wind,1356.0,megawatthours
2024-10-01T06,MISO,COL,Coal,16333.0,megawatthours
2024-10-01T06,MISO,NG,Natural Gas,21128.0,megawatthours
2024-10-01T06,MISO,NUC,Nuclear,10062.0,megawatthours
2024-10-01T06,MISO,SUN,Solar,52.0,megawatthours
2024-10-01T06,MISO,WAT,Hydro,476.0,megawatthours
2024-10-01T06,MISO,WND,Wind,15357.0,megawatthours
2024-10-01T06,PJM,COL,Coal,8252.0,megawatthours
2024-10-01T06,PJM,NG,Natural Gas,32725.0,megawatthours
2024-10-01T06,PJM,NUC,Nuclear,31400.0,megawatthours
2024-10-01T06,PJM,SUN,Solar,19.0,megawatthours
2024-10-01T06,PJM,WAT,Hydro,585.0,megawatthours
2024-10-01T06,PJM,WND,Wind,1230.0,megawatthours
2024-10-01T05,MISO,COL,Coal,18360.0,megawatthours
2024-10-01T05,MISO,NG,Natural Gas,22994.0,megawatthours
2024-10-01T05,MISO,NUC,Nuclear,10060.0,megawatthours
2024-10-01T05,MISO,SUN,Solar,52.0,megawatthours
2024-10-01T05,MISO,WAT,Hydro,476.0,megawatthours
2024-10-01T05,MISO,WND,Wind,15292.0,megawatthours
2024-10-01T05,PJM,COL,Coal,8856.0,megawatthours
2024-10-01T05,PJM,NG,Natural Gas,34044.0,megawatthours
2024-10-01T05,PJM,NUC,Nuclear,31375.0,megawatthours
2024-10-01T05,PJM,SUN,Solar,19.0,megawatthours
2024-10-01T05,PJM,WAT,Hydro,684.0,megawatthours
2024-10-01T05,PJM,WND,Wind,1112.0,megawatthours
2024-10-01T04,MISO,COL,Coal,20207.0,megawatthours
2024-10-01T04,MISO,NG,Natural Gas,25475.0,megawatthours
2024-10-01T04,MISO,NUC,Nuclear,10056.0,megawatthours
2024-10-01T04,MISO,SUN,Solar,52.0,megawatthours
2024-10-01T04,MISO,WAT,Hydro,478.0,megawatthours
2024-10-01T04,MISO,WND,Wind,15709.0,megawatthours
2024-10-01T04,PJM,COL,Coal,8658.0,megawatthours
2024-10-01T04,PJM,NG,Natural Gas,35852.0,megawatthours
2024-10-01T04,PJM,NUC,Nuclear,31419.0,megawatthours
2024-10-01T04,PJM,SUN,Solar,12.0,megawatthours
2024-10-01T04,PJM,WAT,Hydro,677.0,megawatthours
2024-10-01T04,PJM,WND,Wind,2695.0,megawatthours
2024-10-01T03,MISO,COL,Coal,21478.0,megawatthours
2024-10-01T03,MISO,NG,Natural Gas,28480.0,megawatthours
2024-10-01T03,MISO,NUC,Nuclear,10053.0,megawatthours
2024-10-01T03,MISO,SUN,Solar,52.0,megawatthours
2024-10-01T03,MISO,WAT,Hydro,512.0,megawatthours
2024-10-01T03,MISO,WND,Wind,15869.0,megawatthours
2024-10-01T03,PJM,COL,Coal,9948.0,megawatthours
2024-10-01T03,PJM,NG,Natural Gas,37951.0,megawatthours
2024-10-01T03,PJM,NUC,Nuclear,31313.0,megawatthours
2024-10-01T03,PJM,SUN,Solar,19.0,megawatthours
2024-10-01T03,PJM,WAT,Hydro,647.0,megawatthours
2024-10-01T03,PJM,WND,Wind,881.0,megawatthours
2024-10-01T02,MISO,COL,Coal,22325.0,megawatthours
2024-10-01T02,MISO,NG,Natural Gas,32172.0,megawatthours
2024-10-01T02,MISO,NUC,Nuclear,10050.0,megawatthours
2024-10-01T02,MISO,SUN,Solar,52.0,megawatthours
2024-10-01T02,MISO,WAT,Hydro,689.0,megawatthours
2024-10-01T02,MISO,WND,Wind,14774.0,megawatthours
2024-10-01T02,PJM,COL,Coal,10695.0,megawatthours
2024-10-01T02,PJM,NG,Natural Gas,41811.0,megawatthours
2024-10-01T02,PJM,NUC,Nuclear,31228.0,megawatthours
2024-10-01T02,PJM,SUN,Solar,19.0,megawatthours
2024-10-01T02,PJM,WAT,Hydro,730.0,megawatthours
2024-10-01T02,PJM,WND,Wind,886.0,megawatthours
2024-10-01T01,MISO,COL,Coal,23025.0,megawatthours
2024-10-01T01,MISO,NG,Natural Gas,35525.0,megawatthours
2024-10-01T01,MISO,NUC,Nuclear,10047.0,megawatthours
2024-10-01T01,MISO,SUN,Solar,52.0,megawatthours
2024-10-01T01,MISO,WAT,Hydro,1463.0,megawatthours
2024-10-01T01,MISO,WND,Wind,13523.0,megawatthours
2024-10-01T01,PJM,COL,Coal,11065.0,megawatthours
2024-10-01T01,PJM,NG,Natural Gas,45469.0,megawatthours
2024-10-01T01,PJM,NUC,Nuclear,31323.0,megawatthours
2024-10-01T01,PJM,WAT,Hydro,1818.0,megawatthours
2024-10-01T01,PJM,WND,Wind,899.0,megawatthours
2024-10-01T00,MISO,COL,Coal,23153.0,megawatthours
2024-10-01T00,MISO,NG,Natural Gas,37374.0,megawatthours
2024-10-01T00,MISO,NUC,Nuclear,10041.0,megawatthours
2024-10-01T00,MISO,SUN,Solar,385.0,megawatthours
2024-10-01T00,MISO,WAT,Hydro,2254.0,megawatthours
2024-10-01T00,MISO,WND,Wind,11447.0,megawatthours
2024-10-01T00,PJM,COL,Coal,11171.0,megawatthours
2024-10-01T00,PJM,NG,Natural Gas,47197.0,megawatthours
2024-10-01T00,PJM,NUC,Nuclear,31455.0,megawatthours
2024-10-01T00,PJM,WAT,Hydro,3199.0,megawatthours
2024-10-01T00,PJM,WND,Wind,719.0,megawatthours
2024-09-30T23,MISO,COL,Coal,23063.0,megawatthours
2024-09-30T23,MISO,NG,Natural Gas,37447.0,megawatthours
2024-09-30T23,MISO,NUC,Nuclear,10039.0,megawatthours
2024-09-30T23,MISO,SUN,Solar,2311.0,megawatthours
2024-09-30T23,MISO,WAT,Hydro,2308.0,megawatthours
2024-09-30T23,MISO,WND,Wind,11391.0,megawatthours
2024-09-30T23,PJM,COL,Coal,11203.0,megawatthours
2024-09-30T23,PJM,NG,Natural Gas,48301.0,megawatthours
2024-09-30T23,PJM,NUC,Nuclear,31464.0,megawatthours
2024-09-30T23,PJM,SUN,Solar,25.0,megawatthours
2024-09-30T23,PJM,WAT,Hydro,3826.0,megawatthours
2024-09-30T23,PJM,WND,Wind,605.0,megawatthours
2024-09-30T22,MISO,COL,Coal,22707.0,megawatthours
2024-09-30T22,MISO,NG,Natural Gas,36848.0,megawatthours
2024-09-30T22,MISO,NUC,Nuclear,10036.0,megawatthours
2024-09-30T22,MISO,SUN,Solar,3670.0,megawatthours
2024-09-30T22,MISO,WAT,Hydro,2380.0,megawatthours
2024-09-30T22,MISO,WND,Wind,11120.0,megawatthours
2024-09-30T22,PJM,COL,Coal,11112.0,megawatthours
2024-09-30T22,PJM,NG,Natural Gas,47728.0,megawatthours
2024-09-30T22,PJM,NUC,Nuclear,31433.0,megawatthours
2024-09-30T22,PJM,SUN,Solar,194.0,megawatthours
2024-09-30T22,PJM,WAT,Hydro,3648.0,megawatthours
2024-09-30T22,PJM,WND,Wind,641.0,megawatthours
2024-09-30T21,MISO,COL,Coal,22499.0,megawatthours
2024-09-30T21,MISO,NG,Natural Gas,35887.0,megawatthours
2024-09-30T21,MISO,NUC,Nuclear,10036.0,megawatthours
2024-09-30T21,MISO,SUN,Solar,4151.0,megawatthours
2024-09-30T21,MISO,WAT,Hydro,2261.0,megawatthours
2024-09-30T21,MISO,WND,Wind,11344.0,megawatthours
2024-09-30T21,PJM,COL,Coal,10757.0,megawatthours
2024-09-30T21,PJM,NG,Natural Gas,47547.0,megawatthours
2024-09-30T21,PJM,NUC,Nuclear,31462.0,megawatthours
2024-09-30T21,PJM,SUN,Solar,830.0,megawatthours
2024-09-30T21,PJM,WAT,Hydro,3218.0,megawatthours
2024-09-30T21,PJM,WND,Wind,549.0,megawatthours
2024-09-30T20,MISO,COL,Coal,22445.0,megawatthours
2024-09-30T20,MISO,NG,Natural Gas,35326.0,megawatthours
2024-09-30T20,MISO,NUC,Nuclear,10035.0,megawatthours
2024-09-30T20,MISO,SUN,Solar,4740.0,megawatthours
2024-09-30T20,MISO,WAT,Hydro,1415.0,megawatthours
2024-09-30T20,MISO,WND,Wind,11307.0,megawatthours
2024-09-30T20,PJM,COL,Coal,10466.0,megawatthours
2024-09-30T20,PJM,NG,Natural Gas,46945.0,megawatthours
2024-09-30T20,PJM,NUC,Nuclear,31450.0,megawatthours
2024-09-30T20,PJM,SUN,Solar,1321.0,megawatthours
2024-09-30T20,PJM,WAT,Hydro,3214.0,megawatthours
2024-09-30T20,PJM,WND,Wind,522.0,megawatthours
2024-09-30T19,MISO,COL,Coal,22171.0,megawatthours
2024-09-30T19,MISO,NG,Natural Gas,34400.0,megawatthours
2024-09-30T19,MISO,NUC,Nuclear,10040.0,megawatthours
2024-09-30T19,MISO,SUN,Solar,4951.0,megawatthours
2024-09-30T19,MISO,WAT,Hydro,1126.0,megawatthours
2024-09-30T19,MISO,WND,Wind,11222.0,megawatthours
2024-09-30T19,PJM,COL,Coal,10593.0,megawatthours
2024-09-30T19,PJM,NG,Natural Gas,46199.0,megawatthours
2024-09-30T19,PJM,NUC,Nuclear,31340.0,megawatthours
2024-09-30T19,PJM,SUN,Solar,2014.0,megawatthours
2024-09-30T19,PJM,WAT,Hydro,2682.0,megawatthours
2024-09-30T19,PJM,WND,Wind,443.0,megawatthours
2024-09-30T18,MISO,COL,Coal,21258.0,megawatthours
2024-09-30T18,MISO,NG,Natural Gas,32216.0,megawatthours
2024-09-30T18,MISO,NUC,Nuclear,10047.0,megawatthours
2024-09-30T18,MISO,SUN,Solar,5497.0,megawatthours
2024-09-30T18,MISO,WAT,Hydro,491.0,megawatthours
2024-09-30T18,MISO,WND,Wind,12093.0,megawatthours
2024-09-30T18,PJM,COL,Coal,10524.0,megawatthours
2024-09-30T18,PJM,NG,Natural Gas,45552.0,megawatthours
2024-09-30T18,PJM,NUC,Nuclear,31291.0,megawatthours
2024-09-30T18,PJM,SUN,Solar,2770.0,megawatthours
2024-09-30T18,PJM,WAT,Hydro,1719.0,megawatthours
2024-09-30T18,PJM,WND,Wind,397.0,megawatthours
2024-09-30T17,MISO,COL,Coal,20928.0,megawatthours
2024-09-30T17,MISO,NG,Natural Gas,29711.0,megawatthours
2024-09-30T17,MISO,NUC,Nuclear,10054.0,megawatthours
2024-09-30T17,MISO,SUN,Solar,5630.0,megawatthours
2024-09-30T17,MISO,WAT,Hydro,486.0,megawatthours
2024-09-30T17,MISO,WND,Wind,12362.0,megawatthours
2024-09-30T17,PJM,COL,Coal,10589.0,megawatthours
2024-09-30T17,PJM,NG,Natural Gas,45167.0,megawatthours
2024-09-30T17,PJM,NUC,Nuclear,31294.0,megawatthours
2024-09-30T17,PJM,SUN,Solar,3110.0,megawatthours
2024-09-30T17,PJM,WAT,Hydro,1632.0,megawatthours
2024-09-30T17,PJM,WND,Wind,406.0,megawatthours
2024-09-30T16,MISO,COL,Coal,20131.0,megawatthours
2024-09-30T16,MISO,NG,Natural Gas,27980.0,megawatthours
2024-09-30T16,MISO,NUC,Nuclear,10062.0,megawatthours
2024-09-30T16,MISO,SUN,Solar,5326.0,megawatthours
2024-09-30T16,MISO,WAT,Hydro,476.0,megawatthours
2024-09-30T16,MISO,WND,Wind,11715.0,megawatthours
2024-09-30T16,PJM,COL,Coal,10308.0,megawatthours
2024-09-30T16,PJM,NG,Natural Gas,43872.0,megawatthours
2024-09-30T16,PJM,NUC,Nuclear,31345.0,megawatthours
2024-09-30T16,PJM,SUN,Solar,2635.0,megawatthours
2024-09-30T16,PJM,WAT,Hydro,1436.0,megawatthours
2024-09-30T16,PJM,WND,Wind,379.0,megawatthours
2024-09-30T15,MISO,COL,Coal,19036.0,megawatthours
2024-09-30T15,MISO,NG,Natural Gas,26301.0,megawatthours
2024-09-30T15,MISO,NUC,Nuclear,10065.0,megawatthours
2024-09-30T15,MISO,SUN,Solar,5191.0,megawatthours
2024-09-30T15,MISO,WAT,Hydro,474.0,megawatthours
2024-09-30T15,MISO,WND,Wind,11806.0,megawatthours
2024-09-30T15,PJM,COL,Coal,10462.0,megawatthours
2024-09-30T15,PJM,NG,Natural Gas,44001.0,megawatthours
2024-09-30T15,PJM,NUC,Nuclear,31390.0,megawatthours
2024-09-30T15,PJM,SUN,Solar,2054.0,megawatthours
2024-09-30T15,PJM,WAT,Hydro,1325.0,megawatthours
2024-09-30T15,PJM,WND,Wind,388.0,megawatthours
2024-09-30T14,MISO,COL,Coal,18967.0,megawatthours
2024-09-30T14,MISO,NG,Natural Gas,25012.0,megawatthours
2024-09-30T14,MISO,NUC,Nuclear,10073.0,megawatthours
2024-09-30T14,MISO,SUN,Solar,3152.0,megawatthours
2024-09-30T14,MISO,WAT,Hydro,465.0,megawatthours
2024-09-30T14,MISO,WND,Wind,13298.0,megawatthours
2024-09-30T14,PJM,COL,Coal,10589.0,megawatthours
2024-09-30T14,PJM,NG,Natural Gas,43768.0,megawatthours
2024-09-30T14,PJM,NUC,Nuclear,31404.0,megawatthours
2024-09-30T14,PJM,SUN,Solar,1492.0,megawatthours
2024-09-30T14,PJM,WAT,Hydro,1370.0,megawatthours
2024-09-30T14,PJM,WND,Wind,424.0,megawatthours
2024-09-30T13,MISO,COL,Coal,18549.0,megawatthours
2024-09-30T13,MISO,NG,Natural Gas,24750.0,megawatthours
2024-09-30T13,MISO,NUC,Nuclear,10079.0,megawatthours
2024-09-30T13,MISO,SUN,Solar,460.0,megawatthours
2024-09-30T13,MISO,WAT,Hydro,467.0,megawatthours
2024-09-30T13,MISO,WND,Wind,13996.0,megawatthours
2024-09-30T13,PJM,COL,Coal,10626.0,megawatthours
2024-09-30T13,PJM,NG,Natural Gas,42499.0,megawatthours
2024-09-30T13,PJM,NUC,Nuclear,31397.0,megawatthours
2024-09-30T13,PJM,SUN,Solar,1248.0,megawatthours
2024-09-30T13,PJM,WAT,Hydro,2021.0,megawatthours
2024-09-30T13,PJM,WND,Wind,594.0,megawatthours
2024-09-30T12,MISO,COL,Coal,17782.0,megawatthours
2024-09-30T12,MISO,NG,Natural Gas,24112.0,megawatthours
2024-09-30T12,MISO,NUC,Nuclear,10076.0,megawatthours
2024-09-30T12,MISO,WAT,Hydro,431.0,megawatthours
2024-09-30T12,MISO,WND,Wind,13543.0,megawatthours
2024-09-30T12,PJM,COL,Coal,10134.0,megawatthours
2024-09-30T12,PJM,NG,Natural Gas,42222.0,megawatthours
2024-09-30T12,PJM,NUC,Nuclear,31412.0,megawatthours
2024-09-30T12,PJM,SUN,Solar,546.0,megawatthours
2024-09-30T12,PJM,WAT,Hydro,2054.0,megawatthours
2024-09-30T12,PJM,WND,Wind,911.0,megawatthours
2024-09-30T11,MISO,COL,Coal,16105.0,megawatthours
2024-09-30T11,MISO,NG,Natural Gas,22100.0,megawatthours
2024-09-30T11,MISO,NUC,Nuclear,10077.0,megawatthours
2024-09-30T11,MISO,SUN,Solar,0.0,megawatthours
2024-09-30T11,MISO,WAT,Hydro,433.0,megawatthours
2024-09-30T11,MISO,WND,Wind,13235.0,megawatthours
2024-09-30T11,PJM,COL,Coal,9232.0,megawatthours
2024-09-30T11,PJM,NG,Natural Gas,41233.0,megawatthours
2024-09-30T11,PJM,NUC,Nuclear,31401.0,megawatthours
2024-09-30T11,PJM,SUN,Solar,31.0,megawatthours
2024-09-30T11,PJM,WAT,Hydro,1831.0,megawatthours
2024-09-30T11,PJM,WND,Wind,872.0,megawatthours
2024-09-30T10,MISO,COL,Coal,14773.0,megawatthours
2024-09-30T10,MISO,NG,Natural Gas,20127.0,megawatthours
2024-09-30T10,MISO,NUC,Nuclear,10078.0,megawatthours
2024-09-30T10,MISO,SUN,Solar,0.0,megawatthours
2024-09-30T10,MISO,WAT,Hydro,428.0,megawatthours
2024-09-30T10,MISO,WND,Wind,13205.0,megawatthours
2024-09-30T10,PJM,COL,Coal,8361.0,megawatthours
2024-09-30T10,PJM,NG,Natural Gas,39419.0,megawatthours
2024-09-30T10,PJM,NUC,Nuclear,31406.0,megawatthours
2024-09-30T10,PJM,WAT,Hydro,953.0,megawatthours
2024-09-30T10,PJM,WND,Wind,948.0,megawatthours
2024-09-30T09,MISO,COL,Coal,14187.0,megawatthours
2024-09-30T09,MISO,NG,Natural Gas,19506.0,megawatthours
2024-09-30T09,MISO,NUC,Nuclear,10077.0,megawatthours
2024-09-30T09,MISO,SUN,Solar,0.0,megawatthours
2024-09-30T09,MISO,WAT,Hydro,428.0,megawatthours
2024-09-30T09,MISO,WND,Wind,13582.0,megawatthours
2024-09-30T09,PJM,COL,Coal,8098.0,megawatthours
2024-09-30T09,PJM,NG,Natural Gas,34963.0,megawatthours
2024-09-30T09,PJM,NUC,Nuclear,31430.0,megawatthours
2024-09-30T09,PJM,SUN,Solar,12.0,megawatthours
2024-09-30T09,PJM,WAT,Hydro,572.0,megawatthours
2024-09-30T09,PJM,WND,Wind,1078.0,megawatthours
2024-09-30T08,MISO,COL,Coal,14468.0,megawatthours
2024-09-30T08,MISO,NG,Natural Gas,19525.0,megawatthours
2024-09-30T08,MISO,NUC,Nuclear,10077.0,megawatthours
2024-09-30T08,MISO,SUN,Solar,0.0,megawatthours
2024-09-30T08,MISO,WAT,Hydro,428.0,megawatthours
2024-09-30T08,MISO,WND,Wind,13866.0,megawatthours
2024-09-30T08,PJM,COL,Coal,7950.0,megawatthours
2024-09-30T08,PJM,NG,Natural Gas,34497.0,megawatthours
2024-09-30T08,PJM,NUC,Nuclear,31415.0,megawatthours
2024-09-30T08,PJM,SUN,Solar,12.0,megawatthours
2024-09-30T08,PJM,WAT,Hydro,438.0,megawatthours
2024-09-30T08,PJM,WND,Wind,1171.0,megawatthours
2024-09-30T07,MISO,COL,Coal,15135.0,megawatthours
2024-09-30T07,MISO,NG,Natural Gas,19503.0,megawatthours
2024-09-30T07,MISO,NUC,Nuclear,10074.0,megawatthours
2024-09-30T07,MISO,SUN,Solar,0.0,megawatthours
2024-09-30T07,MISO,WAT,Hydro,422.0,megawatthours
2024-09-30T07,MISO,WND,Wind,14680.0,megawatthours
2024-09-30T07,PJM,COL,Coal,7909.0,megawatthours
2024-09-30T07,PJM,NG,Natural Gas,33729.0,megawatthours
2024-09-30T07,PJM,NUC,Nuclear,31418.0,megawatthours
2024-09-30T07,PJM,SUN,Solar,12.0,megawatthours
2024-09-30T07,PJM,WAT,Hydro,455.0,megawatthours
2024-09-30T07,PJM,WND,Wind,1460.0,megawatthours
2024-09-30T06,MISO,COL,Coal,15931.0,megawatthours
2024-09-30T06,MISO,NG,Natural Gas,20205.0,megawatthours
2024-09-30T06,MISO,NUC,Nuclear,10070.0,megawatthours
2024-09-30T06,MISO,SUN,Solar,0.0,megawatthours
2024-09-30T06,MISO,WAT,Hydro,410.0,megawatthours
2024-09-30T06,MISO,WND,Wind,14783.0,megawatthours
2024-09-30T06,PJM,COL,Coal,8088.0,megawatthours
2024-09-30T06,PJM,NG,Natural Gas,34288.0,megawatthours
2024-09-30T06,PJM,NUC,Nuclear,31419.0,megawatthours
2024-09-30T06,PJM,SUN,Solar,12.0,megawatthours
2024-09-30T06,PJM,WAT,Hydro,464.0,megawatthours
2024-09-30T06,PJM,WND,Wind,1868.0,megawatthours
2024-09-30T05,MISO,COL,Coal,17614.0,megawatthours
2024-09-30T05,MISO,NG,Natural Gas,21839.0,megawatthours
2024-09-30T05,MISO,NUC,Nuclear,10067.0,megawatthours
2024-09-30T05,MISO,WAT,Hydro,405.0,megawatthours
2024-09-30T05,MISO,WND,Wind,14288.0,megawatthours
2024-09-30T05,PJM,COL,Coal,8369.0,megawatthours
2024-09-30T05,PJM,NG,Natural Gas,35367.0,megawatthours
2024-09-30T05,PJM,NUC,Nuclear,31415.0,megawatthours
2024-09-30T05,PJM,SUN,Solar,12.0,megawatthours
2024-09-30T05,PJM,WAT,Hydro,479.0,megawatthours
2024-09-30T05,PJM,WND,Wind,2245.0,megawatthours
2024-09-30T04,MISO,COL,Coal,19865.0,megawatthours
2024-09-30T04,MISO,NG,Natural Gas,23324.0,megawatthours
2024-09-30T04,MISO,NUC,Nuclear,10062.0,megawatthours
2024-09-30T04,MISO,WAT,Hydro,441.0,megawatthours
2024-09-30T04,MISO,WND,Wind,14187.0,megawatthours
2024-09-30T04,PJM,COL,Coal,8251.0,megawatthours
2024-09-30T04,PJM,NG,Natural Gas,36619.0,megawatthours
2024-09-30T04,PJM,NUC,Nuclear,30898.0,megawatthours
2024-09-30T04,PJM,WAT,Hydro,524.0,megawatthours
2024-09-30T04,PJM,WND,Wind,2717.0,megawatthours
2024-09-30T03,MISO,COL,Coal,21226.0,megawatthours
2024-09-30T03,MISO,NG,Natural Gas,25131.0,megawatthours
2024-09-30T03,MISO,NUC,Nuclear,10058.0,megawatthours
2024-09-30T03,MISO,WAT,Hydro,463.0,megawatthours
2024-09-30T03,MISO,WND,Wind,13603.0,megawatthours
2024-09-30T03,PJM,COL,Coal,8815.0,megawatthours
2024-09-30T03,PJM,NG,Natural Gas,37434.0,megawatthours
2024-09-30T03,PJM,NUC,Nuclear,31438.0,megawatthours
2024-09-30T03,PJM,SUN,Solar,12.0,megawatthours
2024-09-30T03,PJM,WAT,Hydro,812.0,megawatthours
2024-09-30T03,PJM,WND,Wind,2765.0,megawatthours
2024-09-30T02,MISO,COL,Coal,22497.0,megawatthours
2024-09-30T02,MISO,NG,Natural Gas,28006.0,megawatthours
2024-09-30T02,MISO,NUC,Nuclear,10057.0,megawatthours
2024-09-30T02,MISO,WAT,Hydro,836.0,megawatthours
2024-09-30T02,MISO,WND,Wind,11936.0,megawatthours
2024-09-30T02,PJM,COL,Coal,9128.0,megawatthours
2024-09-30T02,PJM,NG,Natural Gas,39608.0,megawatthours
2024-09-30T02,PJM,NUC,Nuclear,31420.0,megawatthours
2024-09-30T02,PJM,WAT,Hydro,1613.0,megawatthours
2024-09-30T02,PJM,WND,Wind,2904.0,megawatthours
2024-09-30T01,MISO,COL,Coal,23617.0,megawatthours
2024-09-30T01,MISO,NG,Natural Gas,30222.0,megawatthours
2024-09-30T01,MISO,NUC,Nuclear,10054.0,megawatthours
2024-09-30T01,MISO,SUN,Solar,2.0,megawatthours
2024-09-30T01,MISO,WAT,Hydro,1942.0,megawatthours
2024-09-30T01,MISO,WND,Wind,9598.0,megawatthours
2024-09-30T01,PJM,COL,Coal,9300.0,megawatthours
2024-09-30T01,PJM,NG,Natural Gas,41957.0,megawatthours
2024-09-30T01,PJM,NUC,Nuclear,31385.0,megawatthours
2024-09-30T01,PJM,SUN,Solar,19.0,megawatthours
2024-09-30T01,PJM,WAT,Hydro,2960.0,megawatthours
2024-09-30T01,PJM,WND,Wind,3186.0,megawatthours
2024-09-30T00,MISO,COL,Coal,23798.0,megawatthours
2024-09-30T00,MISO,NG,Natural Gas,30908.0,megawatthours
2024-09-30T00,MISO,NUC,Nuclear,10046.0,megawatthours
2024-09-30T00,MISO,SUN,Solar,383.0,megawatthours
2024-09-30T00,MISO,WAT,Hydro,2597.0,megawatthours
2024-09-30T00,MISO,WND,Wind,8036.0,megawatthours
2024-09-30T00,PJM,COL,Coal,9783.0,megawatthours
2024-09-30T00,PJM,NG,Natural Gas,42763.0,megawatthours
2024-09-30T00,PJM,NUC,Nuclear,31382.0,megawatthours
2024-09-30T00,PJM,SUN,Solar,19.0,megawatthours
2024-09-30T00,PJM,WAT,Hydro,3883.0,megawatthours
2024-09-30T00,PJM,WND,Wind,3147.0,megawatthours
2024-09-29T23,MISO,COL,Coal,23235.0,megawatthours
2024-09-29T23,MISO,NG,Natural Gas,30368.0,megawatthours
2024-09-29T23,MISO,NUC,Nuclear,10049.0,megawatthours
2024-09-29T23,MISO,SUN,Solar,2264.0,megawatthours
2024-09-29T23,MISO,WND,Wind,8467.0,megawatthours
2024-09-29T23,PJM,COL,Coal,10003.0,megawatthours
2024-09-29T23,PJM,NG,Natural Gas,43646.0,megawatthours
2024-09-29T23,PJM,NUC,Nuclear,31365.0,megawatthours
2024-09-29T23,PJM,SUN,Solar,21.0,megawatthours
2024-09-29T23,PJM,WAT,Hydro,4022.0,megawatthours
2024-09-29T23,PJM,WND,Wind,3081.0,megawatthours
2024-09-29T22,MISO,COL,Coal,22031.0,megawatthours
2024-09-29T22,MISO,NG,Natural Gas,29291.0,megawatthours
2024-09-29T22,MISO,NUC,Nuclear,10044.0,megawatthours
2024-09-29T22,MISO,SUN,Solar,3912.0,megawatthours
2024-09-29T22,MISO,WAT,Hydro,2547.0,megawatthours
2024-09-29T22,MISO,WND,Wind,8692.0,megawatthours
2024-09-29T22,PJM,COL,Coal,9583.0,megawatthours
2024-09-29T22,PJM,NG,Natural Gas,42696.0,megawatthours
2024-09-29T22,PJM,NUC,Nuclear,31336.0,megawatthours
2024-09-29T22,PJM,SUN,Solar,260.0,megawatthours
2024-09-29T22,PJM,WAT,Hydro,3905.0,megawatthours
2024-09-29T22,PJM,WND,Wind,3797.0,megawatthours
2024-09-29T21,MISO,COL,Coal,21944.0,megawatthours
2024-09-29T21,MISO,NG,Natural Gas,27722.0,megawatthours
2024-09-29T21,MISO,SUN,Solar,4658.0,megawatthours
2024-09-29T21,MISO,WAT,Hydro,1323.0,megawatthours
2024-09-29T21,MISO,WND,Wind,8505.0,megawatthours
2024-09-29T21,PJM,COL,Coal,9008.0,megawatthours
2024-09-29T21,PJM,NG,Natural Gas,42218.0,megawatthours
2024-09-29T21,PJM,NUC,Nuclear,31311.0,megawatthours
2024-09-29T21,PJM,SUN,Solar,1589.0,megawatthours
2024-09-29T21,PJM,WAT,Hydro,3745.0,megawatthours
2024-09-29T21,PJM,WND,Wind,3751.0,megawatthours
2024-09-29T20,MISO,COL,Coal,21529.0,megawatthours
2024-09-29T20,MISO,NG,Natural Gas,26778.0,megawatthours
2024-09-29T20,MISO,NUC,Nuclear,10051.0,megawatthours
2024-09-29T20,MISO,SUN,Solar,5108.0,megawatthours
2024-09-29T20,MISO,WAT,Hydro,532.0,megawatthours
2024-09-29T20,MISO,WND,Wind,8069.0,megawatthours
2024-09-29T20,PJM,COL,Coal,8710.0,megawatthours
